Id,Price
2509,319823.3066105558
4937,285035.7636522255
12089,296012.3312476954
4964,255430.02185347167
16500,321928.0829068036
4625,260029.7446339516
2363,310508.6956320629
8148,332779.53158538113
3804,266979.5721650226
4584,285369.8192333919
10694,286516.5600170644
2691,280501.34928087593
2983,298332.3416494235
13563,306586.50390412903
10747,264835.69212534284
1721,314255.50713158003
2789,303899.7237426165
7214,282308.56382485846
8659,298653.3753222743
5107,300279.4782443972
3843,267306.88102313987
14610,272647.6778885542
15505,282747.0982684833
5060,333115.59057560406
16055,304642.2653019047
14963,284675.01792394085
4118,334316.8132236007
1672,312669.41316809057
3209,287772.0704815371
16515,261948.0981062164
973,285057.04481537204
12529,318095.6640232231
5896,267784.96371256484
5450,281785.9357097929
3249,278392.1914473955
8911,320103.8005924092
5898,285746.6213217353
1024,276836.2158160813
4766,332477.6071180211
15804,266756.95268944127
14303,282043.1168716875
10707,282751.1669683214
6605,328767.97412144934
1138,290324.22266790946
14088,259474.21918913772
9154,273800.39489713946
8190,279035.49951196846
398,298240.58852558956
13302,259896.66754079494
9696,264410.57995680417
16786,332058.1811630564
16230,332641.06787947385
6552,326359.1809666481
923,284705.35945518466
9602,312237.71146914875
5857,320233.76673961675
8120,286008.81918008055
7134,319823.3066105558
11726,287064.834797659
8069,328058.40124293964
12420,282190.71305223013
8604,285746.6213217353
4854,330567.3626895868
12212,290585.3234366328
12099,307340.7618630468
3882,282804.44546142477
6995,301781.88252219564
10172,279463.4867158931
11672,321095.1814217076
12897,305504.461549088
16097,278293.2554278186
6779,284836.49079991673
11199,283998.874992301
10816,216299.27049462066
143,310508.6956320629
5399,307111.92775297014
3286,279795.48707221437
13706,268386.2932206394
1935,304677.58032382576
16000,282182.25202489214
2860,260337.77711909093
11407,323946.62931403116
16378,326069.07801634044
12278,280933.9528762195
3842,283854.34028431773
2692,263469.8838609589
7699,285834.3179961903
6825,266414.804296542
7268,300067.6692027808
1477,278487.6678896668
9887,293984.85102140624
9436,260091.60183776452
3179,233792.771337042
1350,258979.79137457273
10643,279795.48707221437
5793,280889.4430079909
11494,257576.3563993515
4206,279133.9008467487
12419,284139.2885929315
8530,259665.29222011007
5985,282223.08645884035
8908,314733.3883524226
256,264058.35997877584
7234,261948.0981062164
5648,279919.8511448933
3014,300851.1377572872
2184,319815.2618281833
9189,279214.2381399502
14884,289590.9925667635
10333,266322.31803630723
15896,288396.12364161154
13269,283985.4335401447
8603,308625.7236052558
15087,337607.98714050866
4344,317689.82397123217
7981,286769.3346395167
10908,286204.82552292506
6190,260376.6607494425
11742,285233.46166426723
9224,314762.5955529375
14667,261222.65683513827
458,284225.7940018027
2464,258748.36471779848
12320,317660.61677071726
278,282578.463870182
2912,259896.66754079494
6698,320789.16261894116
4510,312102.36426068755
4183,294833.31508407736
5551,284324.79573778884
12187,321638.1108293824
7948,279425.13333680143
10808,317949.1555349432
12432,281937.7701581053
5356,263628.02523936424
8984,339432.12672329304
9203,264311.1346012283
15412,265591.5059368051
12041,238207.61446638184
7644,311923.83073479513
7071,291144.3442430797
10685,321355.8951912193
6763,282994.42632318963
940,319120.82544542133
14959,314255.50713158003
1338,270331.83305952285
5351,332273.8428587772
6524,319609.6153686124
12516,261504.8211641281
3288,314471.04278308543
3146,299242.80080890475
3954,280776.85045140976
11955,266756.95268944127
1211,284259.92199535616
15668,279157.1954805844
1320,265591.5059368051
9108,282902.5659196093
16482,319815.2618281833
5017,321736.2837052165
8290,281785.9357097929
4304,257943.2801908304
1930,280856.4180067512
12530,280933.9528762195
11295,287732.6142161791
3002,286995.67119374516
15483,281438.25389132724
11525,317949.1555349432
13978,319823.3066105558
4885,261948.8008274848
8325,317476.1327292888
3630,267297.3547232878
9165,280068.44140137435
13945,315355.92559213
10663,314762.5955529375
14803,314762.5955529375
7621,286984.51264325494
8205,314965.08001008973
10387,314646.3527136203
5457,285369.8192333919
10234,294456.0386774904
6251,285989.7856473162
701,317881.97278127965
7930,268009.32734549185
15028,264467.00955702754
12172,265591.5059368051
5805,261504.8211641281
7411,278701.3591316102
14806,258299.80871820595
7890,285170.02068786765
10440,280948.4132800787
14926,314843.87294015975
5381,312698.6203686054
3800,300777.24208129046
10511,317660.61677071726
9324,280653.0298523091
3313,283696.7720997093
7351,323142.58625491394
8459,260501.25689382394
9957,264800.17994450586
12024,258455.23385045814
4380,284050.5001800703
5042,214159.0896635086
13289,314255.50713158003
13407,232803.6416733784
13258,283014.2059218554
15993,280339.1753026836
12525,257943.2801908304
4062,238407.1465115113
12065,312229.66668677627
8227,260163.16631909512
11333,262383.13453081215
2867,290122.918132002
3319,280776.85045140976
3523,290184.8671624061
7055,325315.1131823025
14930,280006.63147278404
3444,326650.37136526185
2940,300496.748099437
6935,261222.65683513827
16116,298196.7678290393
13370,283835.30675155343
6103,284901.5771642461
7446,284412.84511868923
1859,295773.71567452
4079,260501.25689382394
3228,289945.7516462665
9665,283364.11849095946
15957,307369.96906356164
11533,287445.5819394686
2314,295773.71567452
4096,292302.96540965984
13437,262194.9784657923
5980,286030.3243390348
2008,282751.1669683214
6754,275677.8314752301
4129,328700.695839
14557,299853.9779608374
7096,287296.93328106543
14297,244423.41229569603
3967,285904.1895063438
16485,290811.9885631238
13075,252907.43034129427
14289,263064.40682234254
10988,280655.15448279376
3230,262095.12211202085
13250,286391.11247744365
2559,260890.8931081487
7739,306214.03442759765
7213,281438.25389132724
6639,239551.5931216621
3164,280252.39497479296
15207,283696.7720997093
5113,288673.6080732039
3929,262020.7173805945
14493,300008.5109085782
11110,321736.2837052165
2033,285210.26483611576
16057,323142.58625491394
16709,286177.6597915462
14313,281378.6921143277
1028,282751.1669683214
7187,263563.8473159372
3738,260882.6253464707
9869,260487.06965565437
12644,294198.54226334963
3686,264719.78417947993
9196,289898.90896029613
12326,281694.66752488306
4936,337716.1579433571
13314,284952.20089488267
9857,294456.0386774904
519,284775.986103032
8410,281256.1087144406
1720,261451.4176487049
10341,261347.25297951966
14415,260215.43004059952
10613,273542.67558850994
8027,280222.4895423476
15539,320546.67227757646
7431,320760.36351951986
1370,309236.2635370524
12708,282578.463870182
2250,286475.4379427133
14758,322762.19774091674
8525,287033.2629143092
1538,260759.1994069088
1142,330459.0996628076
1152,281889.4464461471
9802,315153.44113497774
3331,300275.0120751211
15203,287296.93328106543
4247,281628.83328498306
1976,260203.0313532207
2346,327168.89262120053
10078,309934.43207608885
1938,280856.4180067512
7819,281628.83328498306
2168,328767.97412144934
15634,283911.96552822617
8465,263763.4684325303
9313,260759.1994069088
6539,299242.80080890475
6325,290652.2058694768
13442,281805.6945844609
9967,316564.4599844749
7893,286204.82552292506
2861,263118.67254381056
11031,268715.2125212246
15073,259951.72395462726
13837,281256.1087144406
2524,294264.38503323
8617,318178.5360049666
13513,287614.5022969286
3081,278336.2304260401
10675,265567.76128876494
1907,267297.3547232878
4872,313838.9118225768
16274,320050.79064101016
11837,327359.94424377155
16577,266050.1551415611
5231,313070.2606599106
11315,260510.58910434708
273,314646.3527136203
8363,326762.30796505144
4255,305759.6582637625
16330,324400.7009609697
11528,259820.75987123596
14799,282208.50405941455
1611,282751.1669683214
9234,286049.5114247072
1633,329220.4845472113
6791,335092.237316943
11567,259050.00461108997
3070,260713.30413958456
12094,333672.45529331174
14335,267725.2823146396
137,286063.3302083615
7182,267449.1709312374
11718,315260.46824916307
5194,241608.08537321913
97,293145.37221584684
5118,242848.01435698505
13920,280252.39497479296
9952,260215.43004059952
15337,280044.9848518757
10243,315863.01401348744
4048,285608.21318684396
171,280856.4180067512
11378,313625.2205806334
14190,314762.5955529375
15265,327332.83344600676
2740,294456.5835739411
5573,336019.4503688769
4481,303314.44799295155
2631,282789.5203474131
4984,280679.3974449262
16466,314255.50713158003
16716,320921.0428859734
15325,259968.2643685663
10115,280587.6617674385
117,261668.2252547157
5476,320050.79064101016
11757,263196.67764531705
12359,263238.91090841574
15546,318116.8264413654
8133,328487.0045970566
9018,261347.25297951966
2075,288396.12364161154
11170,321095.1814217076
15733,280856.4180067512
9280,328304.66200218047
10734,301844.42464947136
14071,326835.84000028926
7373,283696.7720997093
14736,305102.0648957133
3458,274854.18492771755
6183,261166.73058939935
7825,285210.26483611576
16775,240912.51793250485
5717,285729.6883224535
12397,286560.1867540868
8189,282902.5659196093
4423,281378.6921143277
3994,266756.95268944127
10342,281837.60685042327
10051,263163.80746225687
9453,314255.50713158003
12593,282853.25789575017
1274,265502.95316382474
6933,216147.02338071127
1761,259820.75987123596
7157,273328.04356654896
15169,279425.13333680143
6792,258836.61980628513
13830,279800.8037778347
7240,300067.6692027808
3051,260376.6607494425
6550,313838.9118225768
4603,275677.8314752301
5729,260501.25689382394
13473,312939.23956528597
15104,311899.4601936277
6599,284483.0583863542
2216,285233.46166426723
8721,260163.16631909512
3645,313316.9970345033
8664,320789.16261894116
11001,264020.1032082308
753,285495.21314472955
8129,285226.095809323
15235,280017.49411202
3359,281768.5074184697
10424,274985.74369683495
10226,260882.6253464707
9252,281733.5299853903
3008,282951.09702167136
5849,326682.1193738492
8494,279757.677166701
6764,260376.6607494425
12445,282489.39933830616
11716,286204.97907583305
4508,304242.72701287986
5669,278392.1914473955
11427,265021.0141317529
11065,288787.1148685057
8910,312317.1192576315
16401,259665.18059876264
11913,279733.677143624
6221,265259.3263999736
10839,233604.31814334795
2809,314255.50713158003
13311,261293.60116653086
6866,282703.35629055
6019,320333.1810624326
3024,278973.6895833781
1391,320532.8794890655
15904,281510.0280118562
15858,288380.36949414265
9911,282151.4614000487
16579,324161.8227425481
4394,283629.64028518763
1468,233514.19108066536
12965,282751.1669683214
2249,273585.4350731459
14384,321736.2837052165
13040,264623.48951962567
8872,314255.50713158003
12864,283696.7720997093
15712,264311.1346012283
14049,287530.3212509329
1840,320404.8803454561
12019,317689.82397123217
8948,325076.42987010174
15154,260758.95110934318
6943,263785.59342397266
12564,279524.8368297481
12766,300488.9728543822
7255,286452.1482467576
7962,279463.4867158931
709,284972.6357586789
4634,320958.7962776455
889,265030.6504616511
4774,332273.8428587772
13890,308872.56508084625
15431,315124.2339344629
8726,285834.3179961903
10373,318613.7370240639
6413,312229.66668677627
9761,294847.42915598134
15864,327853.381954535
6147,264383.72974552686
3384,261948.8008274848
320,286518.3417183871
8006,284972.6357586789
14395,320195.0253117083
14976,320050.79064101016
12185,319120.82544542133
4779,262826.119347318
8551,289337.05256640055
9025,278593.8477449809
10616,318428.8230957552
7475,289452.95348434104
6341,258979.79137457273
14163,318613.7370240639
2211,282755.9591628108
10532,256188.00182059448
14338,265075.94798732304
831,325208.7006930762
3382,261103.05303935468
9209,317760.7515188945
7188,288254.79622265766
7197,264420.04630899115
11270,284360.4468694611
15918,326555.3460184358
6937,284477.8890524748
6178,281785.9357097929
10668,261314.8519875497
1413,284388.7776939417
6884,283018.13670336816
8266,260713.30413958456
14019,263074.16300731304
16764,330459.0996628076
15306,322762.19774091674
3740,255103.07984233208
5298,334469.98957418994
8319,272968.4525115567
4229,306042.5555951662
13429,319120.82544542133
1753,285057.04481537204
860,317446.92552877386
14219,266475.6500337494
12113,279152.1790076414
11309,265354.4683846697
9930,280753.55581757403
10570,260376.6607494425
2839,261610.95855032164
6699,319844.46902869816
16647,313838.9118225768
5325,286100.1511651918
13733,287394.37109378394
7818,312237.71146914875
12505,317689.82397123217
9489,311699.30381797714
10106,311088.1634476485
7864,285495.21314472955
5134,284791.8406113913
11859,260885.6707910946
7440,267722.4976015175
1525,300488.70331706456
7339,314762.5955529375
8,286525.9452396657
3248,321795.6790139908
8995,295467.49907787435
15178,265541.61165172653
8594,273129.9267272853
15770,243569.842270384
15859,255091.5807877756
1735,340538.05629131704
11410,286995.67119374516
16397,278881.69431005063
3572,318111.3390120611
5501,331279.5180486443
969,285369.8192333919
6977,278642.8712611798
1233,287318.0001974593
4258,242513.19367703388
90,262813.0208983957
16650,322298.54619179445
197,320461.4839849159
12514,261103.05303935468
4367,288336.44317590795
3199,317949.1555349432
5600,282751.1669683214
11641,268856.6812787397
14609,304242.72701287986
12775,286008.81918008055
14240,263485.54549990816
7933,318255.57368275913
6945,257467.72520949141
14006,320461.4839849159
6320,258513.5925659267
12061,264719.78417947993
16369,286888.1872274729
16354,300718.0837870879
3970,268146.1002923723
1048,314255.50713158003
3639,316477.1295490302
14448,319611.88903672236
2812,319823.3066105558
3932,284035.1052970776
14875,286450.15521283605
8883,328058.40124293964
7622,330567.3626895868
7252,265591.5059368051
9751,325178.1883885407
2378,279579.1814777747
6816,266465.01460634434
15358,294833.31508407736
7843,326761.2442100509
10448,308268.7884145547
7840,264265.52988731815
8880,307210.43785149197
12551,258731.02573362866
15470,282789.5203474131
16207,284050.5001800703
12123,312484.92912666197
15247,260848.6796790759
7481,258731.02573362866
16171,279064.4228424152
7461,300488.70331706456
902,265549.5206842403
13094,259794.1557700188
11584,328767.97412144934
4462,337716.1579433571
15576,331962.15480467316
16606,284388.7776939417
5427,280252.39497479296
7725,288611.31707012845
5409,337716.1579433571
12579,264311.1346012283
12013,314843.87294015975
11321,269571.01839646045
9932,286245.5177675517
591,330143.7486676644
10357,261347.25297951966
3336,318842.8247946756
13,239191.26903561386
4809,287735.8704375585
7555,244465.5496083648
15172,309917.4183621042
6989,314500.2499836003
4707,251224.04503113608
2046,296415.748699694
6495,267449.1709312374
3873,272793.2833371433
7061,314255.50713158003
12112,322985.0180703055
8917,293621.8989268154
7735,261314.8519875497
16442,316477.1295490302
4244,280720.26163427613
3747,218129.94967587723
11086,277546.97407577914
10080,282578.463870182
15057,260713.30413958456
1331,259828.27346636943
8891,312316.05550263094
13411,263761.27391259273
16730,286204.82552292506
2267,285252.83691146394
3022,317689.82397123217
11190,315258.4771895038
11857,265354.4683846697
9318,264420.04630899115
16512,279890.4891860264
2053,283014.2059218554
13707,320665.1779273592
12143,319901.17535773834
14080,279297.4295923141
6130,279694.4911351906
7936,321022.0074311221
10101,278300.196174068
5663,260884.90927445103
14811,319844.46902869816
1366,279404.54068104463
908,265943.3841633254
2953,314762.5955529375
14629,321736.2837052165
15096,334527.91924194025
2115,264719.78417947993
11770,280454.8412315341
12701,281780.3345845826
14584,294589.3878453899
1893,332468.1803158629
9501,278629.5569931146
2138,265549.5206842403
9346,263176.64557944605
15960,279297.2730052572
8230,282699.03627078887
13843,284103.02282028133
13810,261610.15801528958
15650,317949.1555349432
9974,260370.8976917254
12200,284318.21624879824
538,300527.85434792744
5334,265598.5939202828
14823,329434.1757891547
4817,285439.7870512664
9041,242136.26414151426
4359,258455.23385045814
4852,293479.66465814743
10141,322762.19774091674
1503,281025.948149547
16256,222243.92927238956
683,265549.5206842403
14382,275176.86084969906
7248,281037.4636125738
1200,281256.1087144406
3563,281837.60685042327
3681,286314.97171247547
3053,247534.19707626407
4099,278829.03434224555
807,245213.7524136673
4658,240908.23800777897
3535,259665.29222011007
12548,287471.4344649557
10488,328767.97412144934
5851,267449.1709312374
13736,219752.65373888268
875,314255.50713158003
14449,317660.61677071726
3958,301459.8299438051
10727,317668.6615530898
11296,263705.30388883874
13646,317660.61677071726
9599,306062.1538272268
7135,287152.3433604074
5943,294456.0386774904
2695,299594.64639712626
6766,281510.0280118562
5630,300467.3633994659
13586,279152.1790076414
3507,293857.68619022943
10014,315260.46824916307
459,285133.69014367065
3582,259896.66754079494
8560,309917.4183621042
3372,260901.18875078793
13109,284385.7423935166
8160,287313.8662803473
10706,313070.2606599106
9104,335734.3289786345
2870,258455.23385045814
13712,258680.00444338928
13924,260477.61706412002
798,258223.8071936839
9750,221728.97684088658
16248,285828.5729760572
3170,263196.67764531705
12700,282205.80181199516
10601,265730.1779500374
514,314471.04278308543
4010,284335.1357997059
8124,283176.40853840805
10800,280933.9528762195
13628,259290.07904378834
11637,321355.8951912193
781,284775.986103032
16156,332534.92977926
12618,280776.85045140976
9766,280868.8457247372
15987,310539.2079365983
11051,295468.72390076803
7673,312809.3958496159
1245,320233.76673961675
2443,281084.00833363156
7413,266322.31803630723
310,330143.7486676644
10921,281805.6945844609
8709,288070.7017532338
12404,259890.4432790203
14986,320195.0253117083
10714,322153.5319847704
14286,284775.986103032
13828,300488.70331706456
8926,282685.55923405866
12233,272612.20509735326
3913,282747.0982684833
5221,279425.13333680143
14965,320404.8803454561
862,238781.80416324284
13907,285704.7628996376
5418,314548.9043109941
2045,288351.5957455432
13321,271081.02108199487
2762,266283.5237087073
13888,285729.6883224535
14962,284705.35945518466
13305,282842.47013258655
8487,285746.6213217353
7146,286224.0126085974
1134,315153.44113497774
15092,306530.71046360524
13760,273129.9267272853
11958,308268.7884145547
3177,273359.29809359694
11350,292360.708882865
1524,314762.5955529375
5527,312237.71146914875
2872,322888.27875096846
8602,268991.56098551786
3067,279747.9876951916
10435,280011.8464182208
11222,320958.7962776455
8700,219922.147156353
10961,293760.78453620407
14305,233691.92109514237
8362,286820.08187007584
4979,280160.6796137573
7180,315180.6156615951
5763,320872.8070228594
2192,264311.1346012283
13581,322043.2310595094
10720,328700.695839
1358,257674.51375505218
13366,284775.986103032
13539,264564.5369794621
12849,285904.1895063438
6794,314255.50713158003
525,312996.42118062574
12223,294897.22818913014
16271,320958.7962776455
5818,320461.4839849159
16588,332779.53158538113
8981,264097.44335928484
16476,263074.16300731304
14663,330140.3602194536
3,287219.86990989366
6615,320461.4839849159
12215,281109.39428130933
304,299779.13043855486
13634,335022.10446573707
9208,284775.986103032
2175,282747.0982684833
250,261166.73058939935
6045,283188.24502321234
10516,287530.3212509329
1852,292376.3323404712
1573,289077.14242248575
15079,313838.9118225768
5500,287471.4344649557
15775,308872.56508084625
3198,282858.73827072955
6718,288155.9681644782
4149,259665.29222011007
9627,260376.6607494425
7595,307090.32514760114
4538,285170.02068786765
3555,333068.07034960703
10483,259944.01957825155
8834,250321.61062484205
16412,317689.82397123217
6449,329207.7842603575
2767,286314.97171247547
11498,289704.3401681401
16472,314255.50713158003
178,260837.90028396595
10948,280501.34928087593
13313,294908.11514185934
8065,284705.35945518466
102,282867.8677539757
14428,272710.4112009652
11973,262531.3058069085
6663,231456.36574383662
15989,264383.72974552686
10955,338529.5990573609
11772,329434.1757891547
11364,262095.12211202085
7082,289154.18702015816
7749,314724.6875021789
6428,260635.18524872846
6869,319837.09939906676
295,285035.7636522255
12266,274486.93376683583
11129,260837.90028396595
826,255943.41570710254
3262,282962.2916970002
15641,300488.70331706456
1662,255091.5807877756
10926,263705.30388883874
10232,233792.771337042
6376,281889.4464461471
7817,233604.31814334795
354,283014.2059218554
10076,329184.1410220307
11379,258766.1001326293
10184,325042.92380843445
4696,261012.48289315877
13562,266298.78948801133
5436,278881.69431005063
13196,265014.8706270526
14939,284081.930611198
14004,284373.76173818024
5916,283430.9863899811
7229,267245.0710945495
9143,300804.50305910036
3440,259665.29222011007
319,300527.85434792744
11683,285035.7636522255
12647,282113.10802095704
12788,260089.2262920573
13662,326801.0854763724
423,281109.39428130933
5222,281628.83328498306
9242,314733.3883524226
2641,284267.75307842303
4855,317291.60874888854
5360,280068.44140137435
9799,267291.602746629
5526,266600.5431545168
10309,260395.95191554955
2144,251475.73330885667
7191,326401.62539199577
6732,314762.5955529375
14789,285344.5218717579
13525,285904.1895063438
4066,256278.62824133865
16422,259896.66754079494
14890,260668.85649041424
2922,312518.20545100217
3601,282969.223313698
13416,264719.78417947993
14363,259843.66822418492
9496,278913.1681732266
7115,295382.28835238895
8615,332135.6437927239
5218,264062.1808096607
9493,263875.92989961646
10623,291025.6798050672
2272,237875.03390842263
3352,289091.7949893565
84,283679.83910042746
8086,319823.3066105558
2595,213017.129190626
3531,287833.8296425575
7460,239148.74930454794
9214,280856.4180067512
2790,261889.60613618165
10548,280856.4180067512
9218,284325.49020174576
7435,283998.874992301
15780,281463.75024251937
7640,313408.19324711506
6223,279425.13333680143
3425,286516.5600170644
10582,326459.31974269083
702,282751.1669683214
2111,267114.75469809776
11730,282902.5659196093
9865,298217.3179706854
16478,258979.79137457273
1885,280006.63147278404
3956,312939.23956528597
16735,265051.18719051685
15264,286047.25733831665
15971,264061.4987201232
5584,279308.69678018393
15242,264420.04630899115
14358,332295.0052769196
11300,321225.3489469748
5446,314255.50713158003
3934,260187.31281856005
6610,322985.0180703055
10164,285106.8346753966
4646,329434.1757891547
13304,278392.1914473955
1985,285191.2313033514
4746,321355.8951912193
7963,284170.54896499973
14083,285989.7856473162
13140,268828.18260173925
15023,330140.3602194536
13093,288254.79622265766
7160,332295.0052769196
7407,275677.8314752301
16056,318641.6249928525
751,311128.6742835048
6179,260594.46865773218
9137,279041.16725543456
10992,332273.8428587772
5744,327613.3274278602
10884,240784.91318991676
12858,266366.31563272973
13005,284092.73054098606
16714,262095.12211202085
1419,313505.3079124164
6064,328700.695839
3771,334186.9201336994
5945,255091.5807877756
8453,266527.70516065205
3806,328700.695839
16748,286100.1511651918
11380,280904.18080430676
3107,301076.98371939367
12003,314255.50713158003
14567,264383.72974552686
1079,312229.66668677627
11705,311899.4601936277
7814,279942.8779186228
10174,319228.5065847823
5514,259631.6209784243
5265,260501.25689382394
10520,263122.1883069342
13195,315472.1684314472
14601,298506.63399341406
6012,284238.2081625971
13079,286820.08187007584
9009,319120.82544542133
3122,319823.3066105558
5470,314751.38876814634
4840,281256.1087144406
6270,250039.77221096455
9158,308308.65019242954
10120,265707.08886884875
10672,283998.874992301
4573,259456.06519529
12118,300488.70331706456
7447,314762.5955529375
2171,263534.8700772127
6126,281685.8759443489
2836,284705.35945518466
1457,317919.20444125554
11165,328037.2388247973
5923,311664.60653354187
1813,281588.6525443402
3492,278632.7400039676
1917,314017.2587908161
965,284558.63324517524
15795,262095.12211202085
821,280006.63147278404
4568,234109.25289731548
9078,260635.18524872846
11371,320515.7760684651
5149,318428.8230957552
281,282751.1669683214
1918,278632.7400039676
776,264904.9563489079
210,307806.6916978183
10782,281981.44171947456
9653,317660.61677071726
9372,285729.6883224535
5868,260353.02091973863
6176,314762.5955529375
3969,274854.18492771755
7427,320050.79064101016
8544,284819.45271637273
5219,262684.0378906766
16488,324306.17687179835
5855,267114.75469809776
15920,262194.9784657923
4393,261380.22501974672
5770,262655.9019512899
2900,262095.12211202085
8622,267297.3547232878
11610,258455.23385045814
10969,306048.56785160216
11029,332360.57389762043
6193,270068.9367238439
14087,279677.10168273357
13623,233691.92109514237
16689,282151.4614000487
1027,266216.8588860388
949,264719.78417947993
672,292342.8119056461
13832,284478.3877256478
2471,286030.3243390348
8728,287614.5022969286
7742,286008.81918008055
2698,261545.05086380724
9084,304302.2125456849
6075,260759.1994069088
2874,260713.30413958456
13119,264904.9563489079
5010,283014.2059218554
1284,280933.9528762195
1151,325208.7006930762
5110,314944.50265627535
11386,272647.6778885542
8019,334515.21895508637
2859,302130.2965153712
16110,281877.93098312034
16027,312269.1433575255
14902,310354.3705625104
14301,257943.2801908304
2451,294952.4652105074
13596,288178.87499129947
1464,214251.75048780482
7927,282128.32315100555
9638,291759.86145009985
8009,280400.985231274
11903,282902.5659196093
9243,313838.9118225768
547,313078.3054422831
5511,320103.8005924092
11247,285210.26483611576
15928,331038.9801446823
3434,261063.11593352156
7614,259206.5047891909
1380,280990.1616795996
2770,329864.1047517039
111,314255.50713158003
5994,259284.8030744651
12341,263238.91090841574
2787,323702.623917258
14410,259799.99376034937
15983,314762.5955529375
14876,265591.5059368051
653,258223.8071936839
2174,294456.5835739411
2575,307372.36717796524
7976,328058.40124293964
5812,300563.55083934707
13589,258117.91601061393
9122,265354.4683846697
8159,261651.22634481188
8754,314472.30299632956
9321,306276.0385703577
13535,328556.27044946176
2083,280764.1315679809
2689,317862.090523477
2248,316782.6100458673
11649,283696.7720997093
11045,259426.5994303482
1276,265627.82250026934
5962,265887.74613464583
13012,317647.2182971379
4642,287614.5022969286
179,279249.19075391185
15347,233514.19108066536
3339,279152.1790076414
8166,312229.66668677627
